Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
81,7.022023,-398.7248,-3.684121,-60.60121,-10.56295,22.15442,-2.940723,0.1498318,0.0004109135,-0.0002445667,0.0001583803,403.3206485366783,24.719265563556473,-16.0,-21.3125
82,7.475906,-397.6817,-4.551454,-69.77882,-10.55788,23.03445,-3.236187,0.1513678,0.0003999665,-0.0002319215,0.0001739822,403.78278067420916,25.54462023980527,-15.0,-21.3125
83,8.004469,-395.2485,-5.57316,-78.03928,-10.50826,24.04439,-3.489718,0.1528555,0.0003805283,-0.0002128321,0.0001900803,402.917567360315,26.471387391280118,-14.0,-21.3125
84,8.594896,-391.126,-6.482703,-85.21869,-10.43148,25.19339,-3.627433,0.1544041,0.0003542492,-0.0001928728,0.0002063023,400.35459088101175,27.507834245028977,-13.0,-21.3125
85,9.234924,-385.256,-7.051044,-91.18274,-10.33769,26.4767,-3.583245,0.1562103,0.0003176117,-0.0001678622,0.0002194119,395.9623654230254,28.648265604677103,-12.0,-21.3125
86,9.898488,-377.6853,-7.051107,-95.81306,-10.225,27.84631,-3.436454,0.1584487,0.0002702317,-0.0001369036,0.0002261714,389.71277424864974,29.86263253148014,-11.0,-21.3125
87,10.54859,-368.5226,-6.277454,-99.19171,-10.08578,29.24245,-3.262579,0.1612666,0.0002210763,-0.0001102769,0.0002277479,381.69006860567674,31.104473342947653,-10.0,-21.3125
88,11.15482,-357.949,-4.730335,-101.4377,-9.907041,30.63062,-3.061994,0.1646028,0.0001780195,-9.323985e-05,0.0002286185,372.0745485134696,32.33821501283145,-9.0,-21.3125
89,11.70907,-346.2581,-2.624583,-102.693,-9.67476,32.00967,-2.828755,0.1686086,0.0001432896,-8.295671e-05,0.0002315543,361.17504412754477,33.5592283793374,-8.0,-21.3125
90,12.22165,-333.7508,-0.1400495,-103.1108,-9.375181,33.38518,-2.56977,0.1734871,0.0001166595,-7.723259e-05,0.0002352413,349.31569273529993,34.7716548393668,-7.0,-21.3125
